#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	15/03/2023	16:22:07.000	0.00000000E+0	-6.28318531E+0	4.00000000E+0	2.57517025E+0	2.51500000E+3	3.14909657E-1
3	15/03/2023	16:22:10.038	0.00000000E+0	-6.17849112E+0	4.00000000E+0	1.83809248E+0	2.51600000E+3	3.47440528E-1
5	15/03/2023	16:22:13.028	0.00000000E+0	-6.07379693E+0	4.00000000E+0	1.38326718E+0	2.51000000E+3	5.44237095E-1
7	15/03/2023	16:22:15.940	0.00000000E+0	-5.96910274E+0	4.00000000E+0	2.46549062E+0	2.51600000E+3	6.19637170E-1
9	15/03/2023	16:22:18.940	0.00000000E+0	-5.86440855E+0	4.00000000E+0	4.86617055E+0	2.50000000E+3	5.77346751E-1
11	15/03/2023	16:22:21.995	0.00000000E+0	-5.75971436E+0	4.00000000E+0	1.08145646E-1	2.47300000E+3	3.10781086E-1
13	15/03/2023	16:22:25.052	0.00000000E+0	-5.65502017E+0	4.00000000E+0	3.38511210E+0	2.45700000E+3	4.30114145E-1
15	15/03/2023	16:22:28.033	0.00000000E+0	-5.55032599E+0	4.00000000E+0	2.32014594E+0	2.48400000E+3	5.94709332E-1
17	15/03/2023	16:22:31.049	0.00000000E+0	-5.44524830E+0	4.00000000E+0	4.21729668E+0	2.51400000E+3	6.36150955E-1
19	15/03/2023	16:22:34.090	0.00000000E+0	-5.34055411E+0	4.00000000E+0	3.74291312E-1	2.49000000E+3	3.38344276E-1
21	15/03/2023	16:22:37.077	0.00000000E+0	-5.23585992E+0	4.00000000E+0	2.05016532E+0	2.46300000E+3	3.12680939E-1
23	15/03/2023	16:22:40.068	0.00000000E+0	-5.13116574E+0	4.00000000E+0	5.81186971E+0	2.48900000E+3	6.55075558E-1
25	15/03/2023	16:22:43.025	0.00000000E+0	-5.02647155E+0	4.00000000E+0	8.10325351E-1	2.51000000E+3	3.51216044E-1
27	15/03/2023	16:22:45.965	0.00000000E+0	-4.92177736E+0	4.00000000E+0	3.09864119E-1	2.48900000E+3	3.81560484E-1
29	15/03/2023	16:22:48.881	0.00000000E+0	-4.81708317E+0	4.00000000E+0	3.38051016E+0	2.45800000E+3	4.57214772E-1
31	15/03/2023	16:22:51.887	0.00000000E+0	-4.71238898E+0	4.00000000E+0	5.00768028E+0	2.46500000E+3	3.15851879E-1
33	15/03/2023	16:22:54.853	0.00000000E+0	-4.60769479E+0	4.00000000E+0	4.60155887E+0	2.49600000E+3	6.53787609E-1
35	15/03/2023	16:22:57.816	0.00000000E+0	-4.50300060E+0	4.00000000E+0	2.67679647E+0	2.51300000E+3	3.72148304E-1
37	15/03/2023	16:23:00.882	0.00000000E+0	-4.39830641E+0	4.00000000E+0	6.24713676E-1	2.49900000E+3	4.45388507E-1
39	15/03/2023	16:23:03.879	0.00000000E+0	-4.29361223E+0	4.00000000E+0	3.55806844E+0	2.51600000E+3	4.45233552E-1
41	15/03/2023	16:23:06.913	0.00000000E+0	-4.18891804E+0	4.00000000E+0	3.88442285E+0	2.48000000E+3	5.07974414E-1
43	15/03/2023	16:23:09.871	0.00000000E+0	-4.08422385E+0	4.00000000E+0	1.66782061E+0	2.48300000E+3	3.75857595E-1
45	15/03/2023	16:23:13.130	0.00000000E+0	-3.97952966E+0	4.00000000E+0	3.48367037E+0	2.51600000E+3	5.60047632E-1
47	15/03/2023	16:23:16.189	0.00000000E+0	-3.87445198E+0	4.00000000E+0	1.64097595E+0	2.50700000E+3	3.20371825E-1
49	15/03/2023	16:23:19.166	0.00000000E+0	-3.76975779E+0	4.00000000E+0	5.41648616E+0	2.51100000E+3	5.32241685E-1
51	15/03/2023	16:23:22.181	0.00000000E+0	-3.66506360E+0	4.00000000E+0	1.81891772E+0	2.49900000E+3	3.67193959E-1
53	15/03/2023	16:23:25.198	0.00000000E+0	-3.56036941E+0	4.00000000E+0	1.63100507E+0	2.47200000E+3	3.34912630E-1
55	15/03/2023	16:23:28.170	0.00000000E+0	-3.45567522E+0	4.00000000E+0	5.23240847E+0	2.47600000E+3	3.93885805E-1
57	15/03/2023	16:23:31.163	0.00000000E+0	-3.35098103E+0	4.00000000E+0	4.95475794E+0	2.47600000E+3	6.47004879E-1
59	15/03/2023	16:23:34.123	0.00000000E+0	-3.24628684E+0	4.00000000E+0	3.27121403E+0	2.49400000E+3	6.15501005E-1
61	15/03/2023	16:23:37.057	0.00000000E+0	-3.14159265E+0	4.00000000E+0	5.11429195E+0	2.51400000E+3	6.16413387E-1
63	15/03/2023	16:23:40.073	0.00000000E+0	-3.03689846E+0	4.00000000E+0	1.21491278E+0	2.51700000E+3	6.10918436E-1
65	15/03/2023	16:23:43.040	0.00000000E+0	-2.93220428E+0	4.00000000E+0	2.18285466E+0	2.49500000E+3	4.27432889E-1
67	15/03/2023	16:23:46.085	0.00000000E+0	-2.82751009E+0	4.00000000E+0	2.59089355E+0	2.47700000E+3	6.40475444E-1
69	15/03/2023	16:23:49.074	0.00000000E+0	-2.72281590E+0	4.00000000E+0	5.65847163E+0	2.47000000E+3	6.05400510E-1
71	15/03/2023	16:23:52.180	0.00000000E+0	-2.61812171E+0	4.00000000E+0	1.08107296E+0	2.39900000E+3	3.91870553E-1
73	15/03/2023	16:23:55.233	0.00000000E+0	-2.51342752E+0	4.00000000E+0	2.06320416E+0	2.51000000E+3	5.91958468E-1
75	15/03/2023	16:23:58.183	0.00000000E+0	-2.40873333E+0	4.00000000E+0	3.21790820E+0	2.43800000E+3	5.39288799E-1
77	15/03/2023	16:24:01.167	0.00000000E+0	-2.30365565E+0	4.00000000E+0	3.76630633E+0	2.49600000E+3	5.83544400E-1
79	15/03/2023	16:24:04.156	0.00000000E+0	-2.19896146E+0	4.00000000E+0	3.61099077E+0	2.38900000E+3	5.31248026E-1
81	15/03/2023	16:24:07.137	0.00000000E+0	-2.09426727E+0	4.00000000E+0	3.27121403E+0	2.52300000E+3	6.49140498E-1
83	15/03/2023	16:24:10.124	0.00000000E+0	-1.98957308E+0	4.00000000E+0	4.90375308E+0	2.49900000E+3	3.40460910E-1
85	15/03/2023	16:24:13.070	0.00000000E+0	-1.88487889E+0	4.00000000E+0	5.15954438E+0	2.52200000E+3	3.50610264E-1
87	15/03/2023	16:24:16.031	0.00000000E+0	-1.78018470E+0	4.00000000E+0	5.02800553E+0	2.51300000E+3	3.60979263E-1
89	15/03/2023	16:24:19.010	0.00000000E+0	-1.67549052E+0	4.00000000E+0	3.30956355E-1	2.50100000E+3	5.67303573E-1
91	15/03/2023	16:24:21.998	0.00000000E+0	-1.57079633E+0	4.00000000E+0	1.16390792E+0	2.50800000E+3	3.71625135E-1
93	15/03/2023	16:24:25.016	0.00000000E+0	-1.46610214E+0	4.00000000E+0	3.79545196E+0	2.51300000E+3	5.58221728E-1
95	15/03/2023	16:24:27.968	0.00000000E+0	-1.36140795E+0	4.00000000E+0	5.25004925E-1	2.51900000E+3	3.49930370E-1
97	15/03/2023	16:24:30.927	0.00000000E+0	-1.25671376E+0	4.00000000E+0	4.69819966E+0	2.50700000E+3	6.07363035E-1
99	15/03/2023	16:24:33.958	0.00000000E+0	-1.15201957E+0	4.00000000E+0	1.01357781E+0	2.51100000E+3	6.37420090E-1
101	15/03/2023	16:24:36.949	0.00000000E+0	-1.04732538E+0	4.00000000E+0	2.37268478E+0	2.51500000E+3	6.53128298E-1
103	15/03/2023	16:24:39.925	0.00000000E+0	-9.42631194E-1	4.00000000E+0	3.61405874E+0	2.50100000E+3	6.37533063E-1
105	15/03/2023	16:24:42.876	0.00000000E+0	-8.37937005E-1	4.00000000E+0	6.74184556E-1	2.50900000E+3	6.48523112E-1
107	15/03/2023	16:24:45.853	0.00000000E+0	-7.32859321E-1	4.00000000E+0	5.61590366E+0	2.50400000E+3	6.57711868E-1
109	15/03/2023	16:24:48.881	0.00000000E+0	-6.28165133E-1	4.00000000E+0	5.47784539E+0	2.49500000E+3	5.38078360E-1
111	15/03/2023	16:24:51.848	0.00000000E+0	-5.23470944E-1	4.00000000E+0	5.44985024E+0	2.49300000E+3	6.64457670E-1
113	15/03/2023	16:24:54.787	0.00000000E+0	-4.18776755E-1	4.00000000E+0	5.90812700E+0	2.49300000E+3	4.88637212E-1
115	15/03/2023	16:24:57.745	0.00000000E+0	-3.14082566E-1	4.00000000E+0	1.58460215E+0	2.49100000E+3	6.12037067E-1
117	15/03/2023	16:25:00.686	0.00000000E+0	-2.09388378E-1	4.00000000E+0	6.32767075E-1	2.50400000E+3	6.39305417E-1
119	15/03/2023	16:25:03.751	0.00000000E+0	-1.04694189E-1	4.00000000E+0	8.06490399E-1	2.42300000E+3	4.99386914E-1
121	15/03/2023	16:25:06.860	0.00000000E+0	0.00000000E+0	4.00000000E+0	5.04756378E+0	2.51100000E+3	4.25463184E-1
123	15/03/2023	16:25:09.871	0.00000000E+0	1.04694189E-1	4.00000000E+0	5.58100560E+0	2.47900000E+3	6.72660129E-1
125	15/03/2023	16:25:12.906	0.00000000E+0	2.09388378E-1	4.00000000E+0	4.00484034E+0	2.39100000E+3	3.96350632E-1
127	15/03/2023	16:25:15.859	0.00000000E+0	3.14082566E-1	4.00000000E+0	5.68186484E+0	2.50600000E+3	5.10324933E-1
129	15/03/2023	16:25:18.848	0.00000000E+0	4.18776755E-1	4.00000000E+0	3.44762182E-1	2.44700000E+3	4.57821331E-1
131	15/03/2023	16:25:21.811	0.00000000E+0	5.23470944E-1	4.00000000E+0	2.82137416E+0	2.46700000E+3	3.59316926E-1
133	15/03/2023	16:25:24.815	0.00000000E+0	6.28165133E-1	4.00000000E+0	3.20601985E+0	2.46400000E+3	3.28384661E-1
135	15/03/2023	16:25:27.874	0.00000000E+0	7.32859321E-1	4.00000000E+0	3.28271889E-1	2.47500000E+3	5.66757397E-1
137	15/03/2023	16:25:30.876	0.00000000E+0	8.37937005E-1	4.00000000E+0	5.14382108E+0	2.47000000E+3	4.87591450E-1
139	15/03/2023	16:25:33.897	0.00000000E+0	9.42631194E-1	4.00000000E+0	4.82628705E+0	2.50000000E+3	5.99225306E-1
141	15/03/2023	16:25:36.895	0.00000000E+0	1.04732538E+0	4.00000000E+0	1.23101958E-1	2.51300000E+3	6.31912635E-1
